41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    104.2688        6.874604       0.1526473        5413.323        4.443518        4.443488        285.3446       0.2575126E-01    727.5090        0.000000       0.1547752E-03    443.5169        66.36083        180066.8        100822.1        812.5068        509.8777        414.1824        296.0326        293.7358        0.000000        1376.046        3814354.        4.443913        5236.381        2766.744       0.2220120E-01    24.49958        8.901581        784.1594        331.4614        0.000000        273.1600       0.2220120E-01    291.8194       0.6250000E-02    13.00000        6.000000        23.48230      -0.5437314      -0.3077660E-10
    104.2750        6.873084       0.1517884        5407.457        4.444233        4.444203        276.6978       0.2497092E-01    727.4540        0.000000       0.1586774E-03    443.4232        65.69315        180171.8        100893.6        811.4357        509.1163        414.2819        296.0912        293.7371        0.000000        1379.228        3823158.        4.444629        5227.883        2766.764       0.4486387E-01    24.49988        8.901600        783.3967        343.7468        0.000000        273.1600       0.4486387E-01    291.6768       0.6250000E-02    13.00000        6.000000        23.29227      -0.5380124      -0.3077658E-10
    104.2812        6.871538       0.1509591        5401.515        4.444934        4.444904        268.3130       0.2421423E-01    727.3955        0.000000       0.1623800E-03    443.3268        65.06823        180273.4        100967.5        810.3647        508.3951        414.3789        296.1517        293.7384        0.000000        1382.405        3831949.        4.445330        5219.752        2766.784       0.2236801E-01    24.50018        8.901620        782.6018        355.6935        0.000000        273.1600       0.2236801E-01    291.8488       0.6250000E-02    63.00000        6.000000        23.10031      -0.5325523      -0.3077667E-10
    104.2875        6.869973       0.1501605        5395.549        4.445620        4.445589        260.1823       0.2348046E-01    727.3294        0.000000       0.1658075E-03    443.2285        64.48650        180371.6        101043.8        809.2935        507.7150        414.4734        296.2141        293.7397        0.000000        1385.578        3840728.        4.446016        5212.647        2766.803       0.2267862E-01    24.50047        8.901640        781.7555        367.2694        0.000000        273.1600       0.2267862E-01    291.8196       0.6250000E-02    13.00000        6.000000        22.97137      -0.5273089      -0.3077654E-10
    104.2937        6.868398       0.1493900        5389.627        4.446290        4.446259        252.2980       0.2276893E-01    727.2466        0.000000       0.1684732E-03    443.1320        63.97866        180466.6        101122.4        808.2231        507.1107        414.5656        296.2784        293.7410        0.000000        1388.748        3849498.        4.446687        5206.934        2766.824       0.4627244E-01    24.50079        8.901660        780.8463        378.4481        0.000000        273.1600       0.4627244E-01    291.6770       0.6250000E-02    25.00000        5.000000        22.97762      -0.5223442      -0.3077717E-10
    104.3000        6.866822       0.1486151        5383.795        4.446946        4.446915        244.6526       0.2207897E-01    727.1543        0.000000       0.1713540E-03    443.0392        63.51068        180558.5        101203.1        807.1522        506.5498        414.6555        296.3442        293.7423        0.000000        1391.914        3858258.        4.447343        5202.409        2766.845       0.2286424E-01    24.50109        8.901681        779.8724        389.2080        0.000000        273.1600       0.2286424E-01    291.8490       0.6250000E-02    12.00000        5.000000        22.98624      -0.5161220      -0.3077785E-10
    104.3063        6.865253       0.1478213        5378.024        4.447587        4.447556        237.2389       0.2140991E-01    727.0548        0.000000       0.1739603E-03    442.9447        63.08891        180647.4        101286.0        806.0809        506.0336        414.7432        296.4118        293.7437        0.000000        1395.077        3867008.        4.447984        5198.325        2766.866       0.2346934E-01    24.50139        8.901701        778.8262        399.5329        0.000000        273.1600       0.2346934E-01    291.8199       0.6250000E-02    12.00000        5.000000        22.99892      -0.5121644      -0.3077852E-10
    104.3125        6.863698       0.1470058        5372.258        4.448214        4.448184        230.0498       0.2076112E-01    726.9631        0.000000       0.1761455E-03    442.8493        62.70954        180733.5        101370.8        805.0095        505.5589        414.8288        296.4809        293.7450        0.000000        1398.236        3875751.        4.448612        5194.002        2766.888       0.4778766E-01    24.50168        8.901721        777.7101        409.4107        0.000000        273.1600       0.4778766E-01    291.6772       0.6250000E-02    12.00000        5.000000        23.01137      -0.5062011      -0.3077913E-10
    104.3187        6.862159       0.1461697        5366.447        4.448827        4.448797        223.0786       0.2013200E-01    726.8791        0.000000       0.1779666E-03    442.7523        62.37581        180816.9        101457.6        803.9380        505.1281        414.9124        296.5514        293.7463        0.000000        1401.393        3884486.        4.449226        5188.939        2766.909       0.2344536E-01    24.50196        8.901741        776.5308        418.8341        0.000000        273.1600       0.2344536E-01    291.8491       0.6250000E-02    54.00000        5.000000        23.02440      -0.5021602      -0.3078008E-10
    104.3250        6.860637       0.1453155        5360.558        4.449428        4.449397        216.3186       0.1952194E-01    726.7949        0.000000       0.1780527E-03    442.6532        62.12925        180897.7        101546.1        802.8654        504.7824        414.9941        296.6234        293.7476        0.000000        1404.548        3893216.        4.449826        5182.878        2766.932       0.2428891E-01    24.50222        8.901761        775.3030        427.7995        0.000000        273.1600       0.2428891E-01    291.8200       0.6250000E-02    11.00000        4.000000        23.04351      -0.4893927      -0.3078167E-10
    104.3313        6.859128       0.1444467        5354.622        4.450015        4.449985        209.7635       0.1893036E-01    726.7217        0.000000       0.1796973E-03    442.5633        61.91484        180976.1        101636.4        801.7930        504.4781        415.0740        296.6966        293.7490        0.000000        1407.701        3901940.        4.450414        5176.410        2766.956       0.4890429E-01    24.50249        8.901781        774.0586        436.3067        0.000000        273.1600       0.4890429E-01    291.6772       0.6250000E-02    11.00000        4.000000        23.05900      -0.4763364      -0.3078316E-10
    104.3375        6.857629       0.1435674        5348.648        4.450589        4.450559        203.4071       0.1835671E-01    726.6540        0.000000       0.1815658E-03    442.4743        61.72825        181052.3        101728.3        800.7209        504.2026        415.1523        296.7711        293.7503        0.000000        1410.853        3910659.        4.450989        5169.464        2766.979       0.2410435E-01    24.50276        8.901801        772.7860        444.3588        0.000000        273.1600       0.2410435E-01    291.8492       0.6250000E-02    11.00000        4.000000        23.07007      -0.4634399      -0.3078452E-10
    104.3438        6.856136       0.1426818        5342.646        4.451150        4.451120        197.2432       0.1780045E-01    726.5809        0.000000       0.1831983E-03    442.3841        61.57122        181126.3        101821.8        799.6489        503.9553        415.2290        296.8466        293.7516        0.000000        1414.002        3919374.        4.451550        5162.172        2767.003       0.2479080E-01    24.50303        8.901822        771.4968        451.9616        0.000000        273.1600       0.2479080E-01    291.8199       0.6250000E-02    11.00000        4.000000        23.07650      -0.4507471      -0.3078565E-10
